pair_id,page_url,before_path,after_path,room_type,split,src_before,src_after,style_desc,style_primary,style_secondary,style_conf,style_evidence
1aa6f696a929aa8f28,https://www.hgtv.com/shows/property-brothers-at-home/before-and-after--the-property-brothers-at-home-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/dining_room__1aa6f696a929aa8f28_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/dining_room__1aa6f696a929aa8f28_orig.jpg,dining room,train,/home/jupyter/clean_108_WITH_LABELS/before/dining_room__1aa6f696a929aa8f28.jpg,/home/jupyter/clean_108_WITH_LABELS/after/dining_room__1aa6f696a929aa8f28.jpg,"light gray walls, dark wood cabinetry, granite countertops, travertine tile flooring, lantern pendant light, transitional",Traditional,Contemporary,high,"Dark wood cabinetry with crown molding, granite countertops, wrought iron railings, nailhead-trimmed leather stools, and stainless steel appliances."
2b1d695a82f6d307a1,https://www.hgtv.com/shows/property-brothers-at-home/before-and-after--the-property-brothers-at-home-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__2b1d695a82f6d307a1_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__2b1d695a82f6d307a1_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__2b1d695a82f6d307a1.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__2b1d695a82f6d307a1.jpg,"warm greige walls, gray and mustard yellow textiles, patterned neutral area rug, recessed ceiling lights, contemporary transitional",Contemporary,Traditional,high,"Plush grey sectional, chrome and glass coffee table, wrought iron staircase railing, warm beige walls, and dark wood pillars."
657bdc998f79d35cf5,https://www.hgtv.com/shows/property-brothers-at-home/before-and-after--the-property-brothers-at-home-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__657bdc998f79d35cf5_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__657bdc998f79d35cf5_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__657bdc998f79d35cf5.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__657bdc998f79d35cf5.jpg,"cool gray walls, dark wood built-in media shelving, polished travertine tile flooring, large orb chandelier, transitional",Traditional,Contemporary,high,"Polished stone flooring, wrought iron staircase, dark wood built-ins, blue sectional, and a crystal orb chandelier."
8857847d510f6c7ab1,https://www.hgtv.com/shows/property-brothers-at-home/before-and-after--the-property-brothers-at-home-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/game_room__8857847d510f6c7ab1_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/game_room__8857847d510f6c7ab1_orig.jpg,game room,train,/home/jupyter/clean_108_WITH_LABELS/before/game_room__8857847d510f6c7ab1.jpg,/home/jupyter/clean_108_WITH_LABELS/after/game_room__8857847d510f6c7ab1.jpg,"warm greige walls, dark hand-scraped wood flooring, patterned orange area rug, modern track pendant lighting, transitional game room",Traditional,Contemporary,high,"Ornate wrought iron railings, dark wood flooring, classic pool table, neutral sofa, and modern track lighting fixtures."
fde132b90d574b8a44,https://www.hgtv.com/shows/property-brothers-at-home/before-and-after--the-property-brothers-at-home-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/game_room__fde132b90d574b8a44_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/game_room__fde132b90d574b8a44_orig.jpg,game room,train,/home/jupyter/clean_108_WITH_LABELS/before/game_room__fde132b90d574b8a44.jpg,/home/jupyter/clean_108_WITH_LABELS/after/game_room__fde132b90d574b8a44.jpg,"Warm gray walls, dark wood pool table, dark wood flooring, industrial linear pendant lighting, transitional game room",Traditional,Industrial,medium,"Dark wood flooring, plantation shutters, traditional pool table, paired with industrial linear pendant lights and a metal letter sign."
a3d50f1aa324ab2046,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/dining_room__a3d50f1aa324ab2046_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/dining_room__a3d50f1aa324ab2046_orig.jpg,dining room,train,/home/jupyter/clean_108_WITH_LABELS/before/dining_room__a3d50f1aa324ab2046.jpg,/home/jupyter/clean_108_WITH_LABELS/after/dining_room__a3d50f1aa324ab2046.jpg,"teal blue walls, silver satin drapery, beige carpeting, cascading glass teardrop pendant light, contemporary",Contemporary,Modern,medium,"Teal walls, geometric metal-framed table, glass teardrop pendant light, velvet upholstered chairs, and open metal shelving."
5c0e77457756290179,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/before/bedroom__5c0e77457756290179_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/after/bedroom__5c0e77457756290179_orig.jpg,bedroom,holdout,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__5c0e77457756290179.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__5c0e77457756290179.jpg,"warm gray walls, weathered metal open shelving, dark wood flooring, warm table lamp lighting, transitional",Traditional,Contemporary,high,"Warm neutral palette, plantation shutters, wingback chairs, dark wood floors, and a clean-lined metal shelving unit."
bac889508b872dd53c,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/before/kitchen__bac889508b872dd53c_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/after/kitchen__bac889508b872dd53c_orig.jpg,kitchen,holdout,/home/jupyter/clean_108_WITH_LABELS/before/kitchen__bac889508b872dd53c.jpg,/home/jupyter/clean_108_WITH_LABELS/after/kitchen__bac889508b872dd53c.jpg,"light gray walls, white beadboard, white glass-front shaker cabinetry, dark wood flooring, recessed lighting, modern cottage",Farmhouse,Traditional,high,"White shaker cabinets, beadboard backsplash, textured tile countertops, glass-front uppers, and woven baskets in the pass-through."
4443ccf802ba2c73b3,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__4443ccf802ba2c73b3_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__4443ccf802ba2c73b3_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__4443ccf802ba2c73b3.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__4443ccf802ba2c73b3.jpg,"warm taupe walls, dark wood furniture, brown tile flooring with patterned rug, warm bedside lamps, eclectic transitional",Traditional,Bohemian,medium,"Dark wood furniture, symmetrical layout, sunburst mirror, paired with colorful patterned pillows, textured woven throw, and earthy tile flooring."
8be66e716ba7b0dca6,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/before/living_room__8be66e716ba7b0dca6_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/after/living_room__8be66e716ba7b0dca6_orig.jpg,living room,holdout,/home/jupyter/clean_108_WITH_LABELS/before/living_room__8be66e716ba7b0dca6.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__8be66e716ba7b0dca6.jpg,"Cool gray walls, white stone fireplace, dark hardwood flooring, plush patterned rug, contemporary transitional",Contemporary,Glam,high,"Cool gray walls, tufted leather ottoman, gold geometric console table, metallic starburst decor, and a stacked stone fireplace."
b2d63126c83a53ff2c,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__b2d63126c83a53ff2c_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__b2d63126c83a53ff2c_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__b2d63126c83a53ff2c.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__b2d63126c83a53ff2c.jpg,"slate blue walls, cream drapery, coral accents, dark wood flooring, zebra-print rug, rectangular table lamp, transitional",Contemporary,Traditional,medium,"Nailhead trim armchairs, zebra print rug, slate blue walls, black-framed sliding doors, gold side table, and coral accent pillows."
d9ebe4b249fb7069b5,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__d9ebe4b249fb7069b5_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__d9ebe4b249fb7069b5_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__d9ebe4b249fb7069b5.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__d9ebe4b249fb7069b5.jpg,"pale greige walls, black and white patterned bedding, dark wood flooring, metallic table lamps, modern glam",Glam,Contemporary,high,"Tufted nailhead headboard, metallic cabriole-leg side table, high-contrast black and white bedding, purple velvet pillow, and dark wood flooring."
aa5c1538a0ed960645,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__aa5c1538a0ed960645_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__aa5c1538a0ed960645_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__aa5c1538a0ed960645.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__aa5c1538a0ed960645.jpg,"bright white walls with colorful accents, frosted glass wardrobe, light oak flooring, recessed lighting, contemporary eclectic",Contemporary,Scandinavian,high,"Light wood floors, white walls, frosted glass wardrobe, laser-cut geometric screen, and vibrant patterned textiles in teal and coral."
919db21b37039f60ec,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__919db21b37039f60ec_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__919db21b37039f60ec_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__919db21b37039f60ec.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__919db21b37039f60ec.jpg,"pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",Contemporary,Traditional,medium,"Grey and yellow palette, clean-lined sofa, nailhead trim accent chair, classic chandelier, and industrial metal coffee table."
b56df95a46101226ba,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__b56df95a46101226ba_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__b56df95a46101226ba_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__b56df95a46101226ba.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__b56df95a46101226ba.jpg,"pale blue striped walls, orange and patterned accents, beige carpeting, warm table lamps, eclectic contemporary",Contemporary,Mid-Century Modern,medium,"Vibrant orange coffee table and lamps, clean-lined white sofa, geometric black-and-white curtains, and striped blue walls."
8db07619badad053ee,https://www.hgtv.com/shows/property-brothers/jonathan-and-drew-scotts-50-most-dramatic-transformations-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bathroom__8db07619badad053ee_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bathroom__8db07619badad053ee_orig.jpg,bathroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bathroom__8db07619badad053ee.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bathroom__8db07619badad053ee.jpg,"pale gray walls with white trim, black and white tile flooring, classic chrome sconce, traditional cottage",Traditional,Farmhouse,high,"Classic black-and-white mosaic tile floor, white pedestal sink, traditional sconce lighting, and craftsman-style window trim."
f9e108abf9b3862a06,https://www.hgtv.com/shows/property-brothers/property-brothers-tackle-an-urban-reno-fit-for-a-modern-family-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__f9e108abf9b3862a06_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__f9e108abf9b3862a06_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__f9e108abf9b3862a06.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__f9e108abf9b3862a06.jpg,"crisp white walls, charcoal fireplace surround, white built-in shelving, light wood flooring, arched floor lamp, contemporary glam",Contemporary,Mid-Century Modern,high,"Chrome slatted coffee table, royal blue velvet sofa, arc floor lamp, and clean-lined mid-century style armchairs."
1054f9fcfaf0464936,https://www.hgtv.com/shows/property-brothers/rockin-renos-from-hgtvs-property-brothers-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/dining_room__1054f9fcfaf0464936_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/dining_room__1054f9fcfaf0464936_orig.jpg,dining room,train,/home/jupyter/clean_108_WITH_LABELS/before/dining_room__1054f9fcfaf0464936.jpg,/home/jupyter/clean_108_WITH_LABELS/after/dining_room__1054f9fcfaf0464936.jpg,"warm beige walls, dark hardwood flooring with patterned rug, large white drum pendant light, transitional",Traditional,Contemporary,high,"Tufted upholstered chairs with nailhead trim, dark wood table, crown molding, geometric rug, and a large drum pendant light."
8834c1fb10b7e94c71,https://www.hgtv.com/shows/property-brothers/room-transformations-from-the-property-brothers-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__8834c1fb10b7e94c71_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__8834c1fb10b7e94c71_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__8834c1fb10b7e94c71.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__8834c1fb10b7e94c71.jpg,"Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",Traditional,Contemporary,high,"Dark wood mantel, rolled-arm leather armchair, symmetrical layout, sage green walls, contemporary sconces, and clean-lined coffee table."
e4e61da454f4876b82,https://www.hgtv.com/shows/property-brothers/room-transformations-from-the-property-brothers-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__e4e61da454f4876b82_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__e4e61da454f4876b82_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__e4e61da454f4876b82.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__e4e61da454f4876b82.jpg,"off-white walls, dark wood nightstands, dark wood flooring with shaggy area rug, patterned drum pendant light, contemporary",Contemporary,Traditional,medium,"Frosted glass drawer fronts, drum pendant light, shag rug, dark wood headboard, and red and brown floral bedding."
f5d10938791f877b7e,https://www.hgtv.com/shows/rev-runs-renovation/rev-runs-reno-four-distinctive-bedroom-makeovers-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__f5d10938791f877b7e_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__f5d10938791f877b7e_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__f5d10938791f877b7e.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__f5d10938791f877b7e.jpg,"warm beige walls, dark hardwood flooring, warm ambient table and floor lamps, contemporary transitional",Contemporary,Traditional,high,"Dark wood four-poster bed, tufted ottoman, clean-lined white sofa, geometric lamps, warm color palette, and dark wood flooring."
2872b25788927961bf,https://www.apartmenttherapy.com/white-paint-living-room-redo-ba-37544437,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/living_room__2872b25788927961bf_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/living_room__2872b25788927961bf_orig.jpg,living room,train,/home/jupyter/clean_108_WITH_LABELS/before/living_room__2872b25788927961bf.jpg,/home/jupyter/clean_108_WITH_LABELS/after/living_room__2872b25788927961bf.jpg,"soft off-white walls, sage green drapery, light oak flooring, spherical crystal pendant light, contemporary bohemian",Contemporary,Bohemian,medium,"Grey sectional, geometric shag rug, abundant houseplants, black tiled fireplace, and eclectic mantel decor on light wood floors."
dd4474cba0c43eff83,https://www.hgtv.com/shows/brother-vs-brother/brother-versus-brother-season-eight-drews-house-tour-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/kitchen__dd4474cba0c43eff83_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/kitchen__dd4474cba0c43eff83_orig.jpg,kitchen,train,/home/jupyter/clean_108_WITH_LABELS/before/kitchen__dd4474cba0c43eff83.jpg,/home/jupyter/clean_108_WITH_LABELS/after/kitchen__dd4474cba0c43eff83.jpg,"Cream walls, teal flat-panel cabinetry, light oak flooring, brass dome pendants and classic chandelier, eclectic transitional",Farmhouse,Traditional,high,"Distressed wood dining table, striped upholstered chairs, woven barstools, brass dome pendants, and a classic wrought-iron chandelier."
99ad8bc49d0a74cf29,https://www.hgtv.com/shows/brother-vs-brother/grand-guest-room-suites-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__99ad8bc49d0a74cf29_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__99ad8bc49d0a74cf29_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__99ad8bc49d0a74cf29.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__99ad8bc49d0a74cf29.jpg,"pale gray walls, sage green accents, light oak flooring, woven area rug, drum pendant light, transitional",Traditional,Coastal,high,"Cane-back wingback chairs, pedestal table, ocean wave artwork, sage green drapes, and a soft neutral color palette."
241a33e57e03c6666a,https://www.hgtv.com/shows/brother-vs-brother/jonathan-scotts-galveston-beach-house-makeover-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/before/dining_room__241a33e57e03c6666a_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/after/dining_room__241a33e57e03c6666a_orig.jpg,dining room,holdout,/home/jupyter/clean_108_WITH_LABELS/before/dining_room__241a33e57e03c6666a.jpg,/home/jupyter/clean_108_WITH_LABELS/after/dining_room__241a33e57e03c6666a.jpg,"deep teal walls, light oak doors, dark wood flooring with herringbone rug, brass globe chandeliers, mid-century modern",Mid-Century Modern,Contemporary,high,"Molded shell chairs, globe and sputnik chandeliers, concrete dining table, wood-paneled ceiling, and bold teal accent walls."
401477c95afe444cde,https://www.hgtv.com/shows/brother-vs-brother/hollywood-classic-luxury-living-rooms-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/entryway__401477c95afe444cde_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/entryway__401477c95afe444cde_orig.jpg,entryway,train,/home/jupyter/clean_108_WITH_LABELS/before/entryway__401477c95afe444cde.jpg,/home/jupyter/clean_108_WITH_LABELS/after/entryway__401477c95afe444cde.jpg,"crisp white walls, black entry door, light oak herringbone flooring, sculptural brass pendant light, modern Mediterranean",Traditional,Contemporary,high,"Arched doorways, herringbone wood floors, crown molding, botanical prints, high-contrast black door, and a gold leaf chandelier."
2a5191797f35a039d8_merged_8ddf7577,https://www.hgtv.com/shows/brother-vs-brother/hotel-inspired-guest-suites-from-drew-and-jonathan-scott-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/before/bathroom__2a5191797f35a039d8_merged_8ddf7577_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora_holdout/after/bathroom__2a5191797f35a039d8_merged_8ddf7577_orig.jpg,bathroom,holdout,/home/jupyter/clean_108_WITH_LABELS/before/bathroom__2a5191797f35a039d8_merged_8ddf7577.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bathroom__2a5191797f35a039d8_merged_8ddf7577.jpg,"gray walls, white subway tile, charcoal wood vanities, marble-look tile flooring, modern bar vanity lights, transitional",Contemporary,Farmhouse,high,"Weathered wood vanities, white subway tile with dark grout, cool gray walls, marble-look flooring, and linear light fixtures."
253c04c76b80fa780f,https://www.thespruce.com/before-and-after-bedroom-makeovers-8671901,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__253c04c76b80fa780f_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__253c04c76b80fa780f_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__253c04c76b80fa780f.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__253c04c76b80fa780f.jpg,"teal board and batten accent wall, dark hardwood flooring, abstract patterned rug, modern brass chandelier, colorful contemporary",Contemporary,Mid-Century Modern,high,"Curved tub chairs, geometric pillows, abstract rug, brass half-moon mirror, and a multi-arm black and gold chandelier."
e348604d8eef3d1b54,https://www.thespruce.com/before-and-after-bedroom-makeovers-8671901,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__e348604d8eef3d1b54_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__e348604d8eef3d1b54_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__e348604d8eef3d1b54.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__e348604d8eef3d1b54.jpg,"white painted brick walls, neutral palette, light wood flooring, cream area rug, modern ceramic table lamps, contemporary industrial loft",Contemporary,Industrial,high,"Exposed white brick walls, large loft window, clean-lined canopy bed, minimalist white nightstands, and vibrant butterfly art prints."
478ee73ba6a09dbe02,https://www.thespruce.com/before-and-after-bedroom-makeovers-8671901,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bedroom__478ee73ba6a09dbe02_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bedroom__478ee73ba6a09dbe02_orig.jpg,bedroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bedroom__478ee73ba6a09dbe02.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bedroom__478ee73ba6a09dbe02.jpg,"white walls with yellow star decals, bright yellow closet doors, light wood flooring, brass sputnik chandelier, playful modern",Mid-Century Modern,Modern,high,"Brass sputnik chandelier, globe table lamps, bright yellow upholstered headboard, white minimalist nightstands, and playful star-patterned wallpaper."
189ae75ae2d90c5c33,https://www.thespruce.com/before-and-after-attic-makeovers-5072923,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/bathroom__189ae75ae2d90c5c33_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/bathroom__189ae75ae2d90c5c33_orig.jpg,bathroom,train,/home/jupyter/clean_108_WITH_LABELS/before/bathroom__189ae75ae2d90c5c33.jpg,/home/jupyter/clean_108_WITH_LABELS/after/bathroom__189ae75ae2d90c5c33.jpg,"White shiplap and subway tile walls, dark wood vintage vanity, warm hardwood flooring, crystal chandelier, eclectic farmhouse",Traditional,Farmhouse,high,"Clawfoot tub, ornate dark wood vanity, crystal chandelier, shiplap walls, woven wood blinds, and white subway tile."
da023e387cb36fba96,https://www.hgtv.com/shows/brother-vs-brother/brother-vs--brother--living-room-renovations-from-jonathan-and-d-pictures,/content/drive/MyDrive/lora_dataset_final/dataset_lora/before/dining_room__da023e387cb36fba96_orig.jpg,/content/drive/MyDrive/lora_dataset_final/dataset_lora/after/dining_room__da023e387cb36fba96_orig.jpg,dining room,train,/home/jupyter/clean_108_WITH_LABELS/before/dining_room__da023e387cb36fba96.jpg,/home/jupyter/clean_108_WITH_LABELS/after/dining_room__da023e387cb36fba96.jpg,"greige tiled fireplace, reclaimed wood accent wall, dark floating shelves, light oak flooring, wood orb pendant light, modern rustic",Contemporary,Rustic,high,"Sleek large-format tiled fireplace, neutral palette, and clean lines paired with a reclaimed wood accent wall and rustic wooden console."
